index	prediction
4229	contradiction
4230	contradiction
4231	contradiction
4232	contradiction
4233	contradiction
4234	contradiction
4235	contradiction
4236	contradiction
4237	contradiction
4238	contradiction
4239	contradiction
4240	contradiction
4241	contradiction
4242	contradiction
4243	contradiction
4244	contradiction
4245	contradiction
4246	contradiction
4247	contradiction
4248	contradiction
4249	contradiction
4250	contradiction
4251	contradiction
4252	contradiction
4253	contradiction
4254	contradiction
4255	contradiction
4256	contradiction
4257	contradiction
4258	contradiction
4259	contradiction
4260	contradiction
4261	contradiction
4262	contradiction
4263	contradiction
4264	contradiction
4265	contradiction
4266	contradiction
4267	contradiction
4268	contradiction
4269	contradiction
4270	contradiction
4271	contradiction
4272	contradiction
4273	contradiction
4274	contradiction
4275	contradiction
4276	contradiction
4277	contradiction
4278	contradiction
4279	contradiction
4280	contradiction
4281	contradiction
4282	contradiction
4283	contradiction
4284	contradiction
4285	contradiction
4286	contradiction
4287	contradiction
4288	contradiction
4289	contradiction
4290	contradiction
4291	contradiction
4292	contradiction
4293	contradiction
4294	contradiction
4295	contradiction
4296	contradiction
4297	contradiction
4298	contradiction
4299	contradiction
4300	contradiction
4301	contradiction
4302	contradiction
4303	contradiction
4304	contradiction
4305	contradiction
4306	contradiction
4307	contradiction
4308	contradiction
4309	contradiction
4310	contradiction
4311	contradiction
4312	contradiction
4313	contradiction
4314	contradiction
4315	contradiction
4316	contradiction
4317	contradiction
4318	contradiction
4319	contradiction
4320	contradiction
4321	contradiction
4322	contradiction
4323	contradiction
4324	contradiction
4325	contradiction
4326	contradiction
4327	contradiction
4328	contradiction
4329	contradiction
4330	contradiction
4331	contradiction
4332	contradiction
4333	contradiction
4334	contradiction
4335	contradiction
4336	contradiction
4337	contradiction
4338	contradiction
4339	contradiction
4340	contradiction
4341	contradiction
4342	contradiction
4343	contradiction
4344	contradiction
4345	contradiction
4346	contradiction
4347	contradiction
4348	contradiction
4349	contradiction
4350	contradiction
4351	contradiction
4352	contradiction
4353	contradiction
4354	contradiction
4355	contradiction
4356	contradiction
4357	contradiction
4358	contradiction
4359	contradiction
4360	contradiction
4361	contradiction
4362	contradiction
4363	contradiction
4364	contradiction
4365	contradiction
4366	contradiction
4367	contradiction
4368	contradiction
4369	contradiction
4370	contradiction
4371	contradiction
4372	contradiction
4373	contradiction
4374	contradiction
4375	contradiction
4376	contradiction
4377	contradiction
4378	contradiction
4379	contradiction
4380	contradiction
4381	contradiction
4382	contradiction
4383	contradiction
4384	contradiction
4385	contradiction
4386	contradiction
4387	contradiction
4388	contradiction
4389	contradiction
4390	contradiction
4391	contradiction
4392	contradiction
4393	contradiction
4394	contradiction
4395	contradiction
4396	contradiction
4397	contradiction
4398	contradiction
4399	contradiction
4400	contradiction
4401	contradiction
4402	contradiction
4403	contradiction
4404	contradiction
4405	contradiction
4406	contradiction
4407	contradiction
4408	contradiction
4409	contradiction
4410	contradiction
4411	contradiction
4412	contradiction
4413	contradiction
4414	contradiction
4415	contradiction
4416	contradiction
4417	contradiction
4418	contradiction
4419	contradiction
4420	contradiction
4421	contradiction
4422	contradiction
4423	contradiction
4424	contradiction
4425	contradiction
4426	contradiction
4427	contradiction
4428	contradiction
4429	contradiction
4430	contradiction
4431	contradiction
4432	contradiction
4433	contradiction
4434	contradiction
4435	contradiction
4436	contradiction
4437	contradiction
4438	contradiction
4439	contradiction
4440	contradiction
4441	contradiction
4442	contradiction
4443	contradiction
4444	contradiction
4445	contradiction
4446	contradiction
4447	contradiction
4448	contradiction
4449	contradiction
4450	contradiction
4451	contradiction
4452	contradiction
4453	contradiction
4454	contradiction
4455	contradiction
4456	contradiction
4457	contradiction
4458	contradiction
4459	contradiction
4460	contradiction
4461	contradiction
4462	contradiction
4463	contradiction
4464	contradiction
4465	contradiction
4466	contradiction
4467	contradiction
4468	contradiction
4469	contradiction
4470	contradiction
4471	contradiction
4472	contradiction
4473	contradiction
4474	contradiction
4475	contradiction
4476	contradiction
4477	contradiction
4478	contradiction
4479	contradiction
4480	contradiction
4481	contradiction
4482	contradiction
4483	contradiction
4484	contradiction
4485	contradiction
4486	contradiction
4487	contradiction
4488	contradiction
4489	contradiction
4490	contradiction
4491	contradiction
4492	contradiction
4493	contradiction
4494	contradiction
4495	contradiction
4496	contradiction
4497	contradiction
4498	contradiction
4499	contradiction
4500	contradiction
4501	contradiction
4502	contradiction
4503	contradiction
4504	contradiction
4505	contradiction
4506	contradiction
4507	contradiction
4508	contradiction
4509	contradiction
4510	contradiction
4511	contradiction
4512	contradiction
4513	contradiction
4514	contradiction
4515	contradiction
4516	contradiction
4517	contradiction
4518	contradiction
4519	contradiction
4520	contradiction
4521	contradiction
4522	contradiction
4523	contradiction
4524	contradiction
4525	contradiction
4526	contradiction
4527	contradiction
4528	contradiction
4529	contradiction
4530	contradiction
4531	contradiction
4532	contradiction
4533	contradiction
4534	contradiction
4535	contradiction
4536	contradiction
4537	contradiction
4538	contradiction
4539	contradiction
4540	contradiction
4541	contradiction
4542	contradiction
4543	contradiction
4544	contradiction
4545	contradiction
4546	contradiction
4547	contradiction
4548	contradiction
4549	contradiction
4550	contradiction
4551	contradiction
4552	contradiction
4553	contradiction
4554	contradiction
4555	contradiction
4556	contradiction
4557	contradiction
4558	contradiction
4559	contradiction
4560	contradiction
4561	contradiction
4562	contradiction
4563	contradiction
4564	contradiction
4565	contradiction
4566	contradiction
4567	contradiction
4568	contradiction
4569	contradiction
4570	contradiction
4571	contradiction
4572	contradiction
4573	contradiction
4574	contradiction
4575	contradiction
4576	contradiction
4577	contradiction
4578	contradiction
4579	contradiction
4580	contradiction
4581	contradiction
4582	contradiction
4583	contradiction
4584	contradiction
4585	contradiction
4586	contradiction
4587	contradiction
4588	contradiction
4589	contradiction
4590	contradiction
4591	contradiction
4592	contradiction
4593	contradiction
4594	contradiction
4595	contradiction
4596	contradiction
4597	contradiction
4598	contradiction
4599	contradiction
4600	contradiction
4601	contradiction
4602	contradiction
4603	contradiction
4604	contradiction
4605	contradiction
4606	contradiction
4607	contradiction
4608	contradiction
4609	contradiction
4610	contradiction
4611	contradiction
4612	contradiction
4613	contradiction
4614	contradiction
4615	contradiction
4616	contradiction
4617	contradiction
4618	contradiction
4619	contradiction
4620	contradiction
4621	contradiction
4622	contradiction
4623	contradiction
4624	contradiction
4625	contradiction
4626	contradiction
4627	contradiction
4628	contradiction
4629	contradiction
4630	contradiction
4631	contradiction
4632	contradiction
4633	contradiction
4634	contradiction
4635	contradiction
4636	contradiction
4637	contradiction
4638	contradiction
4639	contradiction
4640	contradiction
4641	contradiction
4642	contradiction
4643	contradiction
4644	contradiction
4645	contradiction
4646	contradiction
4647	contradiction
4648	contradiction
4649	contradiction
4650	contradiction
4651	contradiction
4652	contradiction
4653	contradiction
4654	contradiction
4655	contradiction
4656	contradiction
4657	contradiction
4658	contradiction
4659	contradiction
4660	contradiction
4661	contradiction
4662	contradiction
4663	contradiction
4664	contradiction
4665	contradiction
4666	contradiction
4667	contradiction
4668	contradiction
4669	contradiction
4670	contradiction
4671	contradiction
4672	contradiction
4673	contradiction
4674	contradiction
4675	contradiction
4676	contradiction
4677	contradiction
4678	contradiction
4679	contradiction
4680	contradiction
4681	contradiction
4682	contradiction
4683	contradiction
4684	contradiction
4685	contradiction
4686	contradiction
4687	contradiction
4688	contradiction
4689	contradiction
4690	contradiction
4691	contradiction
4692	contradiction
4693	contradiction
4694	contradiction
4695	contradiction
4696	contradiction
4697	contradiction
4698	contradiction
4699	contradiction
4700	contradiction
4701	contradiction
4702	contradiction
4703	contradiction
4704	contradiction
4705	contradiction
4706	contradiction
4707	contradiction
4708	contradiction
4709	contradiction
4710	contradiction
4711	contradiction
4712	contradiction
4713	contradiction
4714	contradiction
4715	contradiction
4716	contradiction
4717	contradiction
4718	contradiction
4719	contradiction
4720	contradiction
4721	contradiction
4722	contradiction
4723	contradiction
4724	contradiction
4725	contradiction
4726	contradiction
4727	contradiction
4728	contradiction
4729	contradiction
4730	contradiction
4731	contradiction
4732	contradiction
4733	contradiction
4734	contradiction
4735	contradiction
4736	contradiction
4737	contradiction
4738	contradiction
4739	contradiction
4740	contradiction
4741	contradiction
4742	contradiction
4743	contradiction
4744	contradiction
4745	contradiction
4746	contradiction
4747	contradiction
4748	contradiction
4749	contradiction
4750	contradiction
4751	contradiction
4752	contradiction
4753	contradiction
4754	contradiction
4755	contradiction
4756	contradiction
4757	contradiction
4758	contradiction
4759	contradiction
4760	contradiction
4761	contradiction
4762	contradiction
4763	contradiction
4764	contradiction
4765	contradiction
4766	contradiction
4767	contradiction
4768	contradiction
4769	contradiction
4770	contradiction
4771	contradiction
4772	contradiction
4773	contradiction
4774	contradiction
4775	contradiction
4776	contradiction
4777	contradiction
4778	contradiction
4779	contradiction
4780	contradiction
4781	contradiction
4782	contradiction
4783	contradiction
4784	contradiction
4785	contradiction
4786	contradiction
4787	contradiction
4788	contradiction
4789	contradiction
4790	contradiction
4791	contradiction
4792	contradiction
4793	contradiction
4794	contradiction
4795	contradiction
4796	contradiction
4797	contradiction
4798	contradiction
4799	contradiction
4800	contradiction
4801	contradiction
4802	contradiction
4803	contradiction
4804	contradiction
4805	contradiction
4806	contradiction
4807	contradiction
4808	contradiction
4809	contradiction
4810	contradiction
4811	contradiction
4812	contradiction
4813	contradiction
4814	contradiction
4815	contradiction
4816	contradiction
4817	contradiction
4818	contradiction
4819	contradiction
4820	contradiction
4821	contradiction
4822	contradiction
4823	contradiction
4824	contradiction
4825	contradiction
4826	contradiction
4827	contradiction
4828	contradiction
4829	contradiction
4830	contradiction
4831	contradiction
4832	contradiction
4833	contradiction
4834	contradiction
4835	contradiction
4836	contradiction
4837	contradiction
4838	contradiction
4839	contradiction
4840	contradiction
4841	contradiction
4842	contradiction
4843	contradiction
4844	contradiction
4845	contradiction
4846	contradiction
4847	contradiction
4848	contradiction
